Drug,Cell,Label
PD0325901,RERFLCMS_LUNG,Resistance
PD0325901,RKO_LARGE_INTESTINE,Sensitivity
PD0325901,RL952_ENDOMETRIUM,Sensitivity
PD0325901,RPMI7951_SKIN,Resistance
PD0325901,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,RT112_URINARY_TRACT,Sensitivity
PD0325901,RT4_URINARY_TRACT,Resistance
PD0325901,RVH421_SKIN,Sensitivity
PD0325901,SAOS2_BONE,Resistance
PD0325901,SBC5_LUNG,Resistance
PD0325901,SCABER_URINARY_TRACT,Resistance
PD0325901,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance
PD0325901,SCC9_UPPER_AERODIGESTIVE_TRACT,Sensitivity
PD0325901,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,SH10TC_STOMACH,Resistance
PD0325901,SHP77_LUNG,Resistance
PD0325901,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
PD0325901,SIMA_AUTONOMIC_GANGLIA,Resistance
PD0325901,SJRH30_SOFT_TISSUE,Resistance
PD0325901,SJSA1_BONE,Resistance
PD0325901,SKBR3_BREAST,Resistance
PD0325901,SKCO1_LARGE_INTESTINE,Sensitivity
PD0325901,SKES1_BONE,Resistance
PD0325901,SKHEP1_LIVER,Resistance
PD0325901,SKLMS1_SOFT_TISSUE,Resistance
PD0325901,SKLU1_LUNG,Resistance
PD0325901,SKMEL2_SKIN,Sensitivity
PD0325901,SKMEL24_SKIN,Sensitivity
PD0325901,SKMEL30_SKIN,Sensitivity
PD0325901,SKMEL31_SKIN,Resistance
PD0325901,SKMEL5_SKIN,Sensitivity
PD0325901,SKMES1_LUNG,Resistance
PD0325901,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SKNAS_AUTONOMIC_GANGLIA,Sensitivity
PD0325901,SKNBE2_AUTONOMIC_GANGLIA,Resistance
PD0325901,SKNDZ_AUTONOMIC_GANGLIA,Resistance
PD0325901,SKNFI_AUTONOMIC_GANGLIA,Resistance
PD0325901,SKNSH_AUTONOMIC_GANGLIA,Resistance
PD0325901,SKOV3_OVARY,Resistance
PD0325901,SNGM_ENDOMETRIUM,Resistance
PD0325901,SNU1_STOMACH,Sensitivity
PD0325901,SNU16_STOMACH,Resistance
PD0325901,SNU182_LIVER,Resistance
PD0325901,SNU387_LIVER,Resistance
PD0325901,SNU398_LIVER,Resistance
PD0325901,SNU423_LIVER,Resistance
PD0325901,SNU449_LIVER,Resistance
PD0325901,SNU475_LIVER,Resistance
PD0325901,SNUC2A_LARGE_INTESTINE,Resistance
PD0325901,SQ1_LUNG,Resistance
PD0325901,SU8686_PANCREAS,Resistance
PD0325901,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SUIT2_PANCREAS,Sensitivity
PD0325901,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,SW1271_LUNG,Sensitivity
PD0325901,SW1353_BONE,Resistance
PD0325901,SW1417_LARGE_INTESTINE,Sensitivity
PD0325901,SW1573_LUNG,Resistance
PD0325901,SW1990_PANCREAS,Sensitivity
PD0325901,SW403_LARGE_INTESTINE,Sensitivity
PD0325901,SW48_LARGE_INTESTINE,Sensitivity
PD0325901,SW480_LARGE_INTESTINE,Sensitivity
PD0325901,SW579_THYROID,Resistance
PD0325901,SW620_LARGE_INTESTINE,Sensitivity
PD0325901,SW780_URINARY_TRACT,Sensitivity
PD0325901,SW900_LUNG,Resistance
PD0325901,T24_URINARY_TRACT,Resistance
PD0325901,T3M10_LUNG,Sensitivity
PD0325901,T47D_BREAST,Resistance
PD0325901,T84_LARGE_INTESTINE,Resistance
PD0325901,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,TC71_BONE,Resistance
PD0325901,TCCSUP_URINARY_TRACT,Resistance
PD0325901,TE1_OESOPHAGUS,Resistance
PD0325901,TE11_OESOPHAGUS,Resistance
PD0325901,TE15_OESOPHAGUS,Sensitivity
PD0325901,TE5_OESOPHAGUS,Resistance
PD0325901,TE617T_SOFT_TISSUE,Resistance
PD0325901,TE9_OESOPHAGUS,Resistance
PD0325901,TEN_ENDOMETRIUM,Resistance
PD0325901,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,TOV112D_OVARY,Resistance
PD0325901,TOV21G_OVARY,Resistance
PD0325901,TT2609C02_THYROID,Sensitivity
PD0325901,TYKNU_OVARY,Resistance
PD0325901,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,U2OS_BONE,Resistance
PD0325901,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PD0325901,UACC257_SKIN,Sensitivity
PD0325901,UACC62_SKIN,Sensitivity
PD0325901,UACC812_BREAST,Sensitivity
PD0325901,UMUC3_URINARY_TRACT,Resistance
PD0325901,VMRCLCD_LUNG,Resistance
PD0325901,VMRCRCW_KIDNEY,Resistance
PD0325901,VMRCRCZ_KIDNEY,Resistance
PD0325901,WM115_SKIN,Sensitivity
PD0325901,WM1799_SKIN,Sensitivity
PD0325901,WM2664_SKIN,Sensitivity
PD0325901,WM793_SKIN,Sensitivity
PD0325901,WM88_SKIN,Sensitivity
PD0325901,WM983B_SKIN,Sensitivity
PD0325901,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance
PD0325901,ZR751_BREAST,Resistance
PD0325901,ZR7530_BREAST,Resistance
Palbociclib,22RV1_PROSTATE,Resistance
Palbociclib,5637_URINARY_TRACT,Resistance
Palbociclib,639V_URINARY_TRACT,Resistance
Palbociclib,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,769P_KIDNEY,Resistance
Palbociclib,786O_KIDNEY,Resistance
Palbociclib,8305C_THYROID,Resistance
Palbociclib,8505C_THYROID,Resistance
Palbociclib,A172_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,A204_SOFT_TISSUE,Resistance
Palbociclib,A2058_SKIN,Resistance
Palbociclib,A253_SALIVARY_GLAND,Resistance
Palbociclib,A2780_OVARY,Resistance
Palbociclib,A375_SKIN,Resistance
Palbociclib,A549_LUNG,Resistance
Palbociclib,A673_BONE,Resistance
Palbociclib,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,AN3CA_ENDOMETRIUM,Resistance
Palbociclib,ASPC1_PANCREAS,Resistance
Palbociclib,AU565_BREAST,Resistance
Palbociclib,AZ521_STOMACH,Resistance
Palbociclib,BCPAP_THYROID,Resistance
Palbociclib,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,BFTC909_KIDNEY,Resistance
Palbociclib,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,BT20_BREAST,Resistance
Palbociclib,BT474_BREAST,Resistance
Palbociclib,BT549_BREAST,Resistance
Palbociclib,C2BBE1_LARGE_INTESTINE,Resistance
Palbociclib,C32_SKIN,Resistance
Palbociclib,C3A_LIVER,Resistance
Palbociclib,CAKI2_KIDNEY,Resistance
Palbociclib,CAL27_UPPER_AERODIGESTIVE_TRACT,Resistance
Palbociclib,CAL78_BONE,Resistance
Palbociclib,CAL851_BREAST,Resistance
Palbociclib,CALU1_LUNG,Resistance
Palbociclib,CALU3_LUNG,Resistance
Palbociclib,CAMA1_BREAST,Resistance
Palbociclib,CAPAN2_PANCREAS,Resistance
Palbociclib,CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,CHL1_SKIN,Resistance
Palbociclib,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,COLO201_LARGE_INTESTINE,Resistance
Palbociclib,COLO205_LARGE_INTESTINE,Resistance
Palbociclib,COLO320_LARGE_INTESTINE,Resistance
Palbociclib,COLO678_LARGE_INTESTINE,Resistance
Palbociclib,COLO679_SKIN,Resistance
Palbociclib,CORL23_LUNG,Resistance
Palbociclib,COV318_OVARY,Resistance
Palbociclib,COV504_OVARY,Resistance
Palbociclib,DAOY_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,Resistance
Palbociclib,DKMG_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,DMS114_LUNG,Resistance
Palbociclib,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,DU145_PROSTATE,Resistance
Palbociclib,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,EBC1_LUNG,Resistance
Palbociclib,EFE184_ENDOMETRIUM,Resistance
Palbociclib,EFM19_BREAST,Resistance
Palbociclib,EFO21_OVARY,Resistance
Palbociclib,EFO27_OVARY,Resistance
Palbociclib,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,EN_ENDOMETRIUM,Resistance
Palbociclib,ES2_OVARY,Resistance
Palbociclib,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,FADU_UPPER_AERODIGESTIVE_TRACT,Resistance
Palbociclib,FUOV1_OVARY,Resistance
Palbociclib,G361_SKIN,Resistance
Palbociclib,G401_SOFT_TISSUE,Resistance
Palbociclib,GB1_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,GCIY_STOMACH,Resistance
Palbociclib,GCT_SOFT_TISSUE,Resistance
Palbociclib,GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,H4_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,HCC1187_BREAST,Resistance
Palbociclib,HCC15_LUNG,Resistance
Palbociclib,HCC1569_BREAST,Resistance
Palbociclib,HCC1806_BREAST,Resistance
Palbociclib,HCC1954_BREAST,Resistance
Palbociclib,HCC2935_LUNG,Resistance
Palbociclib,HCC4006_LUNG,Resistance
Palbociclib,HCC56_LARGE_INTESTINE,Resistance
Palbociclib,HCC70_BREAST,Resistance
Palbociclib,HCC78_LUNG,Resistance
Palbociclib,HCT116_LARGE_INTESTINE,Resistance
Palbociclib,HCT15_LARGE_INTESTINE,Resistance
Palbociclib,HDQP1_BREAST,Resistance
Palbociclib,HEC151_ENDOMETRIUM,Resistance
Palbociclib,HEC1A_ENDOMETRIUM,Resistance
Palbociclib,HEC1B_ENDOMETRIUM,Resistance
Palbociclib,HEC251_ENDOMETRIUM,Resistance
Palbociclib,HEC265_ENDOMETRIUM,Resistance
Palbociclib,HEC59_ENDOMETRIUM,Resistance
Palbociclib,HEC6_ENDOMETRIUM,Resistance
Palbociclib,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,HEP3B217_LIVER,Resistance
Palbociclib,HEPG2_LIVER,Resistance
Palbociclib,HEYA8_OVARY,Resistance
Palbociclib,HGC27_STOMACH,Resistance
Palbociclib,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,HLE_LIVER,Resistance
Palbociclib,HLF_LIVER,Resistance
Palbociclib,HMC18_BREAST,Resistance
Palbociclib,HMCB_SKIN,Resistance
Palbociclib,HOS_BONE,Resistance
Palbociclib,HPAC_PANCREAS,Resistance
Palbociclib,HS229T_LUNG,Resistance
Palbociclib,HS294T_SKIN,Resistance
Palbociclib,HS578T_BREAST,Resistance
Palbociclib,HS683_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,HS695T_SKIN,Resistance
Palbociclib,HS739T_BREAST,Resistance
Palbociclib,HS746T_STOMACH,Resistance
Palbociclib,HS766T_PANCREAS,Resistance
Palbociclib,HS840T_UPPER_AERODIGESTIVE_TRACT,Resistance
Palbociclib,HS852T_SKIN,Resistance
Palbociclib,HS895T_SKIN,Sensitivity
Palbociclib,HS936T_SKIN,Resistance
Palbociclib,HS939T_SKIN,Resistance
Palbociclib,HS944T_SKIN,Resistance
Palbociclib,HSC2_UPPER_AERODIGESTIVE_TRACT,Resistance
Palbociclib,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,HT1080_SOFT_TISSUE,Resistance
Palbociclib,HT1197_URINARY_TRACT,Resistance
Palbociclib,HT1376_URINARY_TRACT,Resistance
Palbociclib,HT144_SKIN,Resistance
Palbociclib,HT29_LARGE_INTESTINE,Resistance
Palbociclib,HUCCT1_BILIARY_TRACT,Resistance
Palbociclib,HUH1_LIVER,Resistance
Palbociclib,HUPT3_PANCREAS,Resistance
Palbociclib,HUPT4_PANCREAS,Resistance
Palbociclib,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,IALM_LUNG,Resistance
Palbociclib,IGR37_SKIN,Resistance
Palbociclib,IGR39_SKIN,Resistance
Palbociclib,IGROV1_OVARY,Resistance
Palbociclib,IM95_STOMACH,Resistance
Palbociclib,IMR32_AUTONOMIC_GANGLIA,Resistance
Palbociclib,IPC298_SKIN,Resistance
Palbociclib,ISTMES1_PLEURA,Resistance
Palbociclib,ISTMES2_PLEURA,Sensitivity
Palbociclib,J82_URINARY_TRACT,Resistance
Palbociclib,JHH2_LIVER,Resistance
Palbociclib,JHH4_LIVER,Resistance
Palbociclib,JHH6_LIVER,Resistance
Palbociclib,JHOS2_OVARY,Resistance
Palbociclib,JHOS4_OVARY,Resistance
Palbociclib,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,JMSU1_URINARY_TRACT,Resistance
Palbociclib,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,K029AX_SKIN,Resistance
Palbociclib,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KE39_STOMACH,Resistance
Palbociclib,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KLE_ENDOMETRIUM,Resistance
Palbociclib,KMBC2_URINARY_TRACT,Resistance
Palbociclib,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KMRC1_KIDNEY,Resistance
Palbociclib,KMRC2_KIDNEY,Resistance
Palbociclib,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KP2_PANCREAS,Resistance
Palbociclib,KP3_PANCREAS,Resistance
Palbociclib,KP4_PANCREAS,Resistance
Palbociclib,KPNSI9S_AUTONOMIC_GANGLIA,Sensitivity
Palbociclib,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,KURAMOCHI_OVARY,Resistance
Palbociclib,KYSE30_OESOPHAGUS,Resistance
Palbociclib,KYSE410_OESOPHAGUS,Resistance
Palbociclib,KYSE520_OESOPHAGUS,Resistance
Palbociclib,L33_PANCREAS,Resistance
Palbociclib,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,LC1SQSF_LUNG,Resistance
Palbociclib,LCLC103H_LUNG,Resistance
Palbociclib,LN18_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,LOUNH91_LUNG,Resistance
Palbociclib,LOXIMVI_SKIN,Resistance
Palbociclib,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,LS123_LARGE_INTESTINE,Resistance
Palbociclib,LS513_LARGE_INTESTINE,Resistance
Palbociclib,LU99_LUNG,Resistance
Palbociclib,LUDLU1_LUNG,Resistance
Palbociclib,MALME3M_SKIN,Resistance
Palbociclib,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,MCAS_OVARY,Resistance
Palbociclib,MCF7_BREAST,Resistance
Palbociclib,MDAMB157_BREAST,Resistance
Palbociclib,MDAMB175VII_BREAST,Resistance
Palbociclib,MDAMB415_BREAST,Resistance
Palbociclib,MDAMB435S_SKIN,Resistance
Palbociclib,MDAMB436_BREAST,Resistance
Palbociclib,MDAMB453_BREAST,Resistance
Palbociclib,MDAMB468_BREAST,Resistance
Palbociclib,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,MELHO_SKIN,Resistance
Palbociclib,MESSA_SOFT_TISSUE,Resistance
Palbociclib,MEWO_SKIN,Resistance
Palbociclib,MFE280_ENDOMETRIUM,Resistance
Palbociclib,MG63_BONE,Resistance
Palbociclib,MHHES1_BONE,Resistance
Palbociclib,MIAPACA2_PANCREAS,Resistance
Palbociclib,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,MKN45_STOMACH,Resistance
Palbociclib,MKN7_STOMACH,Resistance
Palbociclib,MKN74_STOMACH,Resistance
Palbociclib,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,MPP89_PLEURA,Resistance
Palbociclib,MSTO211H_PLEURA,Resistance
Palbociclib,NCIH1048_LUNG,Resistance
Palbociclib,NCIH1092_LUNG,Resistance
Palbociclib,NCIH1184_LUNG,Resistance
Palbociclib,NCIH1339_LUNG,Resistance
Palbociclib,NCIH1341_LUNG,Resistance
Palbociclib,NCIH1355_LUNG,Resistance
Palbociclib,NCIH1373_LUNG,Resistance
Palbociclib,NCIH1563_LUNG,Resistance
Palbociclib,NCIH1568_LUNG,Resistance
Palbociclib,NCIH1573_LUNG,Resistance
Palbociclib,NCIH1581_LUNG,Resistance
Palbociclib,NCIH1648_LUNG,Resistance
Palbociclib,NCIH1650_LUNG,Resistance
Palbociclib,NCIH1651_LUNG,Resistance
Palbociclib,NCIH1666_LUNG,Resistance
Palbociclib,NCIH1693_LUNG,Resistance
Palbociclib,NCIH1694_LUNG,Resistance
Palbociclib,NCIH1792_LUNG,Resistance
Palbociclib,NCIH1793_LUNG,Resistance
Palbociclib,NCIH1869_LUNG,Resistance
Palbociclib,NCIH1915_LUNG,Resistance
Palbociclib,NCIH1944_LUNG,Resistance
Palbociclib,NCIH1975_LUNG,Resistance
Palbociclib,NCIH2009_LUNG,Resistance
Palbociclib,NCIH2023_LUNG,Resistance
Palbociclib,NCIH2030_LUNG,Resistance
Palbociclib,NCIH2052_PLEURA,Resistance
Palbociclib,NCIH2085_LUNG,Resistance
Palbociclib,NCIH2087_LUNG,Resistance
Palbociclib,NCIH211_LUNG,Resistance
Palbociclib,NCIH2122_LUNG,Resistance
Palbociclib,NCIH2170_LUNG,Resistance
Palbociclib,NCIH2172_LUNG,Resistance
Palbociclib,NCIH2228_LUNG,Resistance
Palbociclib,NCIH226_LUNG,Resistance
Palbociclib,NCIH2286_LUNG,Resistance
Palbociclib,NCIH23_LUNG,Resistance
Palbociclib,NCIH2444_LUNG,Resistance
Palbociclib,NCIH2452_PLEURA,Resistance
Palbociclib,NCIH28_PLEURA,Resistance
Palbociclib,NCIH322_LUNG,Resistance
Palbociclib,NCIH3255_LUNG,Resistance
Palbociclib,NCIH358_LUNG,Resistance
Palbociclib,NCIH441_LUNG,Resistance
Palbociclib,NCIH520_LUNG,Resistance
Palbociclib,NCIH522_LUNG,Resistance
Palbociclib,NCIH647_LUNG,Resistance
Palbociclib,NCIH650_LUNG,Resistance
Palbociclib,NCIH661_LUNG,Resistance
Palbociclib,NCIH727_LUNG,Resistance
Palbociclib,NCIH747_LARGE_INTESTINE,Resistance
Palbociclib,NCIH810_LUNG,Resistance
Palbociclib,NCIN87_STOMACH,Resistance
Palbociclib,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,NIHOVCAR3_OVARY,Resistance
Palbociclib,NUGC3_STOMACH,Resistance
Palbociclib,NUGC4_STOMACH,Resistance
Palbociclib,OC314_OVARY,Resistance
Palbociclib,OC315_OVARY,Resistance
Palbociclib,OC316_OVARY,Resistance
Palbociclib,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,OCUM1_STOMACH,Resistance
Palbociclib,OE33_OESOPHAGUS,Resistance
Palbociclib,ONCODG1_OVARY,Resistance
Palbociclib,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,OV90_OVARY,Resistance
Palbociclib,OVCAR4_OVARY,Resistance
Palbociclib,OVCAR8_OVARY,Resistance
Palbociclib,OVMANA_OVARY,Resistance
Palbociclib,OVSAHO_OVARY,Resistance
Palbociclib,OVTOKO_OVARY,Resistance
Palbociclib,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,PANC0203_PANCREAS,Resistance
Palbociclib,PANC0327_PANCREAS,Resistance
Palbociclib,PANC0403_PANCREAS,Resistance
Palbociclib,PANC1005_PANCREAS,Resistance
Palbociclib,PC3_PROSTATE,Resistance
Palbociclib,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,PK1_PANCREAS,Resistance
Palbociclib,PK45H_PANCREAS,Resistance
Palbociclib,PK59_PANCREAS,Resistance
Palbociclib,PL45_PANCREAS,Resistance
Palbociclib,PLCPRF5_LIVER,Resistance
Palbociclib,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,RD_SOFT_TISSUE,Resistance
Palbociclib,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,RERFGC1B_STOMACH,Resistance
Palbociclib,RERFLCAI_LUNG,Resistance
Palbociclib,RERFLCMS_LUNG,Resistance
Palbociclib,RKO_LARGE_INTESTINE,Resistance
Palbociclib,RL952_ENDOMETRIUM,Resistance
Palbociclib,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,RT112_URINARY_TRACT,Resistance
Palbociclib,RT4_URINARY_TRACT,Resistance
Palbociclib,RVH421_SKIN,Resistance
Palbociclib,SAOS2_BONE,Resistance
Palbociclib,SBC5_LUNG,Resistance
Palbociclib,SCABER_URINARY_TRACT,Resistance
Palbociclib,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance
Palbociclib,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance
Palbociclib,SH10TC_STOMACH,Resistance
Palbociclib,SHP77_LUNG,Resistance
Palbociclib,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,SIMA_AUTONOMIC_GANGLIA,Resistance
Palbociclib,SJRH30_SOFT_TISSUE,Resistance
Palbociclib,SJSA1_BONE,Resistance
Palbociclib,SKBR3_BREAST,Resistance
Palbociclib,SKCO1_LARGE_INTESTINE,Resistance
Palbociclib,SKES1_BONE,Resistance
Palbociclib,SKHEP1_LIVER,Resistance
Palbociclib,SKLU1_LUNG,Resistance
Palbociclib,SKMEL2_SKIN,Resistance
Palbociclib,SKMEL24_SKIN,Resistance
Palbociclib,SKMEL30_SKIN,Resistance
Palbociclib,SKMEL31_SKIN,Resistance
Palbociclib,SKMEL5_SKIN,Resistance
Palbociclib,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Palbociclib,SKNAS_AUTONOMIC_GANGLIA,Resistance
Palbociclib,SKNBE2_AUTONOMIC_GANGLIA,Resistance
Palbociclib,SKNDZ_AUTONOMIC_GANGLIA,Resistance
Palbociclib,SKNSH_AUTONOMIC_GANGLIA,Resistance
Palbociclib,SKOV3_OVARY,Resistance
Palbociclib,SNGM_ENDOMETRIUM,Resistance
Palbociclib,SNU1_STOMACH,Resistance
Palbociclib,SNU16_STOMACH,Resistance
Palbociclib,SNU182_LIVER,Resistance
Palbociclib,SNU423_LIVER,Resistance
Palbociclib,SNU449_LIVER,Resistance
Palbociclib,SNUC2A_LARGE_INTESTINE,Resistance
Palbociclib,SU8686_PANCREAS,Resistance
Palbociclib,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
Palbociclib,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
